uid,storage_id,add_time,title,url
d5da9a15,7328989,1597833402,Critically ill patients with COVID-19 with ECMO and artificial liver plasma exchange,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328989
ea33c2e9,7328712,1597833402,Coronavirus disease 2019 (COVID-19): latest developments in potential treatments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328712
e378d335,7310903,1597833402,Efficacy and safety of Chinese patent medicine injection for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310903
58006632,7306388,1597833402,The effect of massage on the quality of life in patients recovering from COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7306388
53b4431e,7341705,1597833402,Aligning difficult airway guidelines with the anesthetic COVID-19 guidelines to develop a COVID-19 difficult airway strategy: a narrative review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7341705
90355673,7341689,1597833402,Filtration Efficiencies of Nanoscale Aerosol by Cloth Mask Materials Used toSlow the Spread of SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7341689
b3fbdbdb,7341687,1597833402,Molecular Basis for ADP-Ribose Binding to the Mac1 Domain of SARS-CoV-2nsp3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7341687
c9dfa30b,7340589,1597833402,"Association of hypertension, diabetes, stroke, cancer, kidney disease, and high-cholesterol with COVID-19 disease severity and fatality: A systematic review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340589
06ec4257,7340204,1597833402,The sensitivity of respiratory tract specimens for the detection of SARS-CoV-2: A protocol for a living systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340204
1fcd189e,7340198,1597833402,"HIV and risk of COVID-19 death: a population cohort study from the Western Cape Province, South Africa.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340198
1da36431,7340054,1597833402,COVID-19 in babies: Knowledge for neonatal care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340054
cdc9fa48,7340050,1597833402,“I feel like death on legs”: COVID-19 isolation and mental health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340050
40bbf1ad,7339100,1597833402,"Impact of COVID-19 on U.S. and Canadian neurologists’ therapeutic approach to multiple sclerosis: a survey of knowledge, attitudes, and practices",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339100
f0c32dd6,7338398,1597833402,How to Build the Plane While Flying: VTE/PE Thromboprophylaxis Clinical Guidelines for COVID-19 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338398
d4d40d02,7338126,1597833402,"Prevalence of stress, anxiety, depression among the general population during the COVID-19 pandemic: a systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338126
e76ccd2f,7337395,1597833402,Detection of Viral RNA Fragments in Human iPSC-Cardiomyocytes following Treatment with Extracellular Vesicles from SARS-CoV-2 Coding-Sequence-Overexpressing Lung Epithelial Cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7337395
bdd6fdec,7337381,1597833402,"Unsupervised cluster analysis of SARS-CoV-2 genomes indicates that recent (June 2020) cases in Beijing are from a genetic subgroup that consists of mostly European and South(east) Asian samples, of which the latter are the most recent",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7337381
5c78e4e0,7337375,1597833402,6-Thioguanine blocks SARS-CoV-2 replication by inhibition of PLpro protease activities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7337375
3dae2721,7336099,1597833402,An Overview of Coronavirus COVID-19 with their Pathogenesis and Risk Assessment of the Disease Utilizing Positive Predictive Value of the Clinical and Laboratory Data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7336099
89717c44,7335688,1597833402,Voices from the frontline: findings from a thematic analysis of a rapid online global survey of maternal and newborn health professionals facing the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7335688
5fbec6c8,7335246,1597833402,"Characteristics, risk factors and outcomes among the first consecutive 1096 patients diagnosed with COVID-19 in Kuwait",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7335246
b09f8019,7334970,1597833402,Diabetes management and specific considerations for patients with diabetes during coronavirus diseases pandemic: A scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334970
bc9457c6,7334563,1597833402,COVID-19 in Children: An Ample Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334563
577cefb8,7334039,1597833402,SARS-CoV-2 infection in pregnancy: A systematic review and meta-analysis of clinical features and pregnancy outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334039
d1c6748c,7333992,1597833402,"COVID-19 in patients with rheumatic disease in Hubei province, China: a multicentre retrospective observational study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7333992
7b7d9f66,7332442,1597833402,Considerations for people with diabetes during the Coronavirus Disease (COVID-19) pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332442
572a5cf5,7332157,1597833402,A COVID-19 Risk Assessment Decision Support System for General Practitioners: Design and Development Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332157
b6660404,7331527,1597833402,Neuroinvasive potential of a primary respiratory pathogen SARS- CoV2: Summarizing the evidences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7331527
fc44736e,7317023,1597833402,A Snapshot of the Global Race for Vaccines Targeting SARS-CoV-2 and the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317023
f1917ccf,7315654,1597833402,Bilio-pancreatic endoscopy during COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315654
54a503a4,7330272,1597833402,Acute complications and mortality in hospitalized patients with coronavirus disease 2019: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330272
63aad128,7330264,1597833402,Coronavirus disease 2019 (COVID-19): an evidence map of medical literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330264
83e2241d,7329694,1597833402,Lipid nanoparticle technology for therapeutic gene regulation in the liver,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7329694
028c1dc0,7314927,1597833402,Spread and Impact of COVID-19 in China: A Systematic Review and Synthesis of Predictions From Transmission-Dynamic Models,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314927
d093ab53,7328612,1597833402,SIR HELMET (Safety In Radiology HEalthcare Localised Metrological EnviromenT): a low-cost negative-pressure isolation barrier for shielding MRI frontline workers from COVID-19 exposure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328612
9252c4f3,7328570,1597833402,Protection Challenges of Pregnant Women against Vertical Transmission during COVID-19 Epidemic: A Narrative Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328570
cd6e102c,7328178,1597833402,"Hospitalization and Critical Care of 109 Decedents with COVID-19 Pneumonia in Wuhan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328178
104aee65,7327200,1597833402,Health-education to prevent COVID-19 in schoolchildren: a call to action,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7327200
af711e24,7326444,1597833402,Spatiotemporal dynamics of the COVID-19 pandemic in the State of Kuwait,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326444
fd5d211c,7326430,1597833402,Pushing past the tipping points in containment trajectories of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) epidemics: A simple arithmetic rationale for crushing the curve instead of merely flattening it,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326430
e49d7f33,7324158,1597833402,Predicting geographic location from genetic variation with deep neural networks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324158
2b12eba2,7323883,1597833402,The impact of the COVID-19 pandemic on final year medical students in the United Kingdom: a national survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323883
e54755c3,7323533,1597833402,"Policy Decisions and Use of Information Technology to Fight Coronavirus Disease, Taiwan",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323533
c1bd6b18,7310609,1597833402,Prevalence of comorbidities in patients and mortality cases affected by SARS-CoV2: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310609
2735b64f,7308477,1597833402,COVID-19: An Appeal for an Intersectoral Approach to Tackle With the Emergency,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308477
d8758c3c,7287529,1597833402,Monitoring Returning Travelers During the Early Weeks of the COVID-19 Pandemic: One US County’s Experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7287529
5a455695,7325519,1597833402,Nanotechnology for COVID-19: Therapeutics and VaccineResearch,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325519
6e051827,7325177,1597833402,A nanoluciferase SARS-CoV-2 for rapid neutralization testing and screening of anti-infective drugs for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325177
55564724,7323434,1597833402,"Ignorance, Orientalism and Sinophobia in Knowledge Production on COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323434
6d0fabfc,7323310,1597833402,Viral and atypical respiratory co-infections in COVID-19: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323310
a4611d29,7321027,1597833402,Immune and bioinformatics identification of T cell and B cell epitopes in the protein structure of SARS-CoV-2: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321027
9625c2e8,7321023,1597833402,"A Universal Design of Betacoronavirus Vaccines against COVID-19, MERS, and SARS",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321023
712e8873,7320713,1597833402,Role of corticosteroid in the management of COVID-19: A systemic review and a Clinician’s perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320713
f39ce504,7320691,1597833402,Corticosteroid administration for viral pneumonia: COVID-19 and beyond,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320691
cb3a7e60,7320643,1597833402,COVID-19: Precautionary Guidelines for Ophthalmologists,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320643
7de9a75b,7313043,1597833402,Public Health Emergency and Crisis Management: Case Study of SARS-CoV-2 Outbreak,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313043
1cde8ce1,7312742,1597833402,A Path to Resume Aesthetic Care: Executive Summary of Project AesCert Guidance Supplement—Practical Considerations for Aesthetic Medicine Professionals Supporting Clinic Preparedness in Response to the SARS-CoV-2 Outbreak,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7312742
6ed2bf9e,7302632,1597833402,Assessment of Chinese medicine for coronavirus-related pneumonia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302632
83afabd6,7317266,1597833402,The global emergence of severe acute respiratory syndrome coronavirus 2 in human,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317266
5e85d1ea,7317248,1597833402,Transformation of the mathematics classroom with the internet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317248
7d248dd5,7316461,1597833402,Neurological and neuropsychiatric complications of COVID-19 in 153 patients: a UK-wide surveillance study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316461
d04f91a4,7300278,1597833402,Epidemiological and Clinical Characteristics of Cases During the Early Phase of COVID-19 Pandemic: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7300278
df5d50ad,7275219,1597833402,Chest Computed Tomography Findings in COVID-19 and Influenza: A Narrative Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275219
884cbd18,7315954,1597833402,"Evaluation of safety, efficacy, tolerability, and treatment-related outcomes of type I interferons for human coronaviruses (HCoVs) infection in clinical practice: An updated critical systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315954
c7b73007,7315909,1597833402,Truncated inception net: COVID-19 outbreak screening using chest X-rays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315909
6d73218b,7314697,1597833402,Impact of coronavirus syndromes on physical and mental health of health care workers: Systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314697
602deb2e,7314537,1597833402,Screening of healthcare workers for SARS-CoV-2 highlights the role of asymptomatic carriage in COVID-19 transmission,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314537
ab162870,7314354,1597833402,The Limited Sensitivity of Chest Computed Tomography Relative to Reverse Transcription Polymerase Chain Reaction for Severe Acute Respiratory Syndrome Coronavirus-2 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314354
d61753f9,7314346,1597833402,Clinical Features of Coronavirus Disease 2019 Patients With Mechanical Ventilation: A Nationwide Study in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314346
3b5c6da6,7314340,1597833402,Gender Difference Is Associated With Severity of Coronavirus Disease 2019 Infection: An Insight From a Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314340
e04d435a,7314329,1597833402,Inflammation Profiling of Critically Ill Coronavirus Disease 2019 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314329
ac37af89,7314270,1597833402,Convalescent plasma transfusion a promising therapy for coronavirus diseases 2019 (COVID-19): current updates,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314270
671cd3c7,7310645,1597833402,Point of care lung ultrasound is useful when screening for CoVid-19 in Emergency Department patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310645
dff0571b,7310642,1597833402,"Field-deployable, rapid diagnostic testing of saliva samples for SARS-CoV-2.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310642
a35d3942,7310638,1597833402,Asymptomatic and presymptomatic transmission of SARS-CoV-2: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310638
20e30f34,7310634,1597833402,Potent Neutralizing Antibodies Directed to Multiple Epitopes on SARS-CoV-2 Spike,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310634
c961125c,7310628,1597833402,"Characterization of the SARS-CoV-2 S Protein: Biophysical, Biochemical, Structural, and Antigenic Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310628
bbb9cee6,7310622,1597833402,"The SARS-CoV-2 nucleocapsid protein is dynamic, disordered, and phase separates with RNA",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310622
c873065b,7310619,1597833402,Single-cell transcriptomic analysis of SARS-CoV-2 reactive CD4,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310619
51b4977e,7310612,1597833402,The SARS-CoV-2 spike protein alters barrier function in 2D static and 3D microfluidic in vitro models of the human blood–brain barrier,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310612
92e023e6,7313673,1597833402,Repositioning of 8565 Existing Drugs for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313673
76df3bd1,7311903,1597833402,COVID-19 in Wuhan: Sociodemographic characteristics and hospital support measures associated with the immediate psychological impact on healthcare workers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311903
4cd5b389,7311595,1597833402,Diabetes increases the mortality of patients with COVID-19: a meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311595
ed498728,7311344,1597833402,Characteristics of the Coronavirus Disease 2019 and related Therapeutic Options,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311344
4a77e87e,7309646,1597833402,Decline in Stroke Presentations During COVID-19 Surge,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7309646
b11aa5ac,7301894,1597833402,A potential role for Galectin-3 inhibitors in the treatment of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7301894
51c0c0fc,7309851,1597833402,Voices from a Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7309851
b9157d88,7308745,1597833402,Rapid review protocol: Zinc for the prevention or treatment of COVID-19 and other coronavirus-related respiratory tract infections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308745
00754a37,7308111,1597833402,"How to strengthen a health research system: WHO’s review, whose literature and who is providing leadership?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308111
f4d5b339,7307994,1597833402,Is serological response to SARS-CoV-2 preserved in MS patients on ocrelizumab treatment? A case report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7307994
28d97438,7302306,1597833402,COVID-19 and climate: global evidence from 117 countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302306
f8cb394a,7302300,1597833402,Dynamics of COVID-19 under social distancing measures are driven by transmission network structure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302300
604ebe06,7302286,1597833402,The Association Between the Rate of Angiotensin-Converting Enzyme Inhibitors and Angiotensin Receptor Blockers Use and the Number of Covid-19 Confirmed Cases and Deaths in the United States: Geospatial Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302286
b7c8d1ab,7302285,1597833402,Characteristics and Outcomes of COVID-19 Patients in New York City\'s Public Hospital System,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302285
2a3c7103,7302222,1597833402,Broad and strong memory CD4,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302222
7c2b9ca9,7302210,1597833402,Development and validation of IMMUNO-COV™: a high-throughput clinical assay for detecting antibodies that neutralize SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302210
029d6819,7302209,1597833402,Landscape and Selection of Vaccine Epitopes in SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302209
795dbd34,7302200,1597833402,The utility of native MS for understanding the mechanism of action of repurposed therapeutics in COVID-19: heparin as a disruptor of the SARS-CoV-2 interaction with its host cell receptor,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302200
0c706994,7302189,1597833402,Cross-sectional evaluation of humoral responses against SARS-CoV-2 Spike,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302189
42c05be8,7295898,1597833402,Immune-Inflammatory Parameters in COVID-19 Cases: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7295898
a9e59f71,7305929,1597833402,A machine learning model to identify early stage symptoms of SARS-Cov-2 infected patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7305929
9724f20c,7305578,1597833402,Coronavirus Disease 2019 (COVID-19) in Children: Vulnerable or Spared? A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7305578
04b96ed6,7305505,1597833402,Tocilizumab for treatment of patients with severe COVID–19: A retrospective cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7305505
21d424b9,7305497,1597833402,The wounded healer: A narrative review of the mental health effects of the COVID-19 pandemic on healthcare workers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7305497
5270eb7f,7304954,1597833402,Feasibility and physiological effects of prone positioning in non-intubated patients with acute respiratory failure due to COVID-19 (PRON-COVID): a prospective cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7304954
5bc77f0f,7289168,1597833402,"The COVID-19 pandemic: Clinical practice advice for gastroenterologists, hepatologists, and liver transplant specialists",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7289168
cc1739b1,7303437,1597833402,"Neurological manifestations of COVID-19, SARS and MERS",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303437
648ded1e,7290647,1597833402,Chest computed tomography for the diagnosis of patients with coronavirus disease 2019 (COVID-19): a rapid review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290647
a9ae5ae7,7290641,1597833402,Effectiveness of intravenous immunoglobulin for children with severe COVID-19: a rapid review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290641
5ed19b21,7290625,1597833402,Application of telemedicine during the coronavirus disease epidemics: a rapid review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290625
e5da6421,7290556,1597833402,Clinical features of severe patients infected with 2019 novel coronavirus: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290556
3c3aabb7,7284549,1597833402,Using Early Data to Estimate the Actual Infection Fatality Ratio from COVID-19 in France,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7284549
2f5c0c22,7302060,1597833402,A Novel Negative Pressure Isolation Device for Aerosol Transmissible COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302060
43c1e99d,7301788,1597833402,A comprehensive assessment of the coagulation profile in critically ill COVID-19 patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7301788
33096895,7301115,1597833402,Lessons learned during the COVID-19 pandemic: a single institution radiology chief resident experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7301115
91ac2ef7,7300591,1597833402,From ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7300591
743384a1,7300474,1597833402,Changing paradigms in sinus and skull base surgery as the ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7300474
27f205eb,7299868,1597833402,Cardiac injury and prognosis in COVID-19: Methodological considerations and updated meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7299868
bf2145c2,7299864,1597833402,COVID-19 and pneumonia: a role for the uPA/uPAR system,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7299864
7660c948,7299557,1597833402,Antithrombotic Therapies in COVID-19 Disease: a Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7299557
40fba8ce,7298880,1597833402,Repurposing cefuroxime for treatment of COVID-19: a scoping review of ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7298880
a80e9998,7297181,1597833402,Extensions and adaptations of existing medical information system in order to reduce social contacts during COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7297181
12005f3a,7297159,1597833402,"Psychological distress, coping behaviors, and preferences for support among New York healthcare workers during the COVID-19 pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7297159
27bba171,7290825,1597833402,Herbal Medicine for the Treatment of Coronavirus Disease 2019 (COVID-19): A Systematic Review and Meta-Analysis of Randomized Controlled Trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290825
41dbb96d,7290752,1597833402,"COVID-19, MERS and SARS with Concomitant Liver Injury—Systematic Review of the Existing Literature",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290752
368fcfd8,7290728,1597833402,Oral Iron for IBD Patients: Lessons Learned at Time of COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290728
f83eae96,7288346,1597833402,"Histone Deacetylases (HDACs): Evolution, Specificity, Role in Transcriptional Complexes, and Pharmacological Actionability",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288346
7ea4737c,7295300,1597833402,D-dimer is Associated with Severity of Coronavirus Disease 2019: A Pooled Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7295300
f803fcdb,7295290,1597833402,Hypercoagulation and Antithrombotic Treatment in Coronavirus 2019: A New Challenge,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7295290
c774080f,7294857,1597833402,Pathological Findings and Management of COVID-19 Patients: A Brief Overview of Modern-day Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7294857
52aae4f3,7294813,1597833402,Artificial Intelligence-Powered Search Tools and Resources in the Fight Against COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7294813
55468905,7288791,1597833402,Potential Mechanisms of Cardiac Injury and Common Pathways of Inflammation in Patients With COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288791
f4ab58eb,7288785,1597833402,Just-in-Time Simulation to Guide Workflow Design for Coronavirus Disease 2019 Difficult Airway Management,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288785
5617e881,7253720,1597833402,Experiences and perceptions risk of health-care workers from coronavirus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7253720
4cd400c0,7293486,1597833402,Response of Practicing Chiropractors during the Early Phase of the COVID-19 Pandemic: A Descriptive Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7293486
148b5e82,7293446,1597833402,Lessons on Outbreak Preparedness From the Cleveland Clinic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7293446
3be7ed15,7277789,1597833402,"Tripartite Combination of Candidate Pandemic Mitigation Agents: Vitamin D, Quercetin, and Estradiol Manifest Properties of Medicinal Agents for Targeted Mitigation of the COVID-19 Pandemic Defined by Genomics-Guided Tracing of SARS-CoV-2 Targets in Human Cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277789
77a7e2c9,7274761,1597833402,Inhibition of Bruton tyrosine kinase in patients with severe COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274761
ab7e714c,7292004,1597833402,"Meta-analysis investigating the relationship between clinical features, outcomes, and severity of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pneumonia",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7292004
ed0216f7,7291965,1597833402,How Support of Early Career Researchers Can Reset Science in the Post-COVID19 World,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7291965
f0d79ad3,7286829,1597833402,Rapid Deployment of Chiropractic Telehealth at 2 Worksite Health Centers in Response to the COVID-19 Pandemic: Observations from the Field,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7286829
af30bdb6,7246498,1597833402,COVID-19 Surface Persistence: A Recent Data Summary and Its Importance for Medical and Dental Settings,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7246498
92c2ae98,7283819,1597833402,Letter to the Editor: Are severe COVID-19 patients more susceptible to conjunctivitis?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7283819
8582f546,7282761,1597833402,The diagnostic value of detecting sudden smell loss among asymptomatic COVID-19 patients in early stage: The possible early sign of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7282761
3e22eb9f,7282422,1597833402,Development and Utilization of a Rapid and Accurate Epidemic Investigation Support System for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7282422
aeea1c20,7262570,1597833402,SARS-CoV-2 epidemic in India: epidemiological features and,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262570
e83c50f1,7281716,1597833402,"Ventilation Techniques and Risk for Transmission of Coronavirus Disease, Including COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7281716
5ccf2b78,7275354,1597833402,"Towards reduction in bias in epidemic curves due to outcome misclassification through Bayesian analysis of time-series of laboratory test results: case study of COVID-19 in Alberta, Canada and Philadelphia, USA",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275354
3aa83bff,7275170,1597833402,SARS-Cov2 Clinical Diagnostics: Academic Scientists Take on the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275170
487b97f7,7275152,1597833402,Smell and Taste Dysfunction in Patients With COVID-19: A Systematic Review and Meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275152
d05c8cd1,7274598,1597833402,Risk of Virus Contamination Through Surgical Smoke During Minimally Invasive Surgery: A Systematic Review of the Literature on a Neglected Issue Revived in the COVID-19 Pandemic Era,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274598
2c8647b9,7274588,1597833402,Outcomes of Hydroxychloroquine Usage in United States Veterans Hospitalized with COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274588
2d6d92c9,7277013,1597833402,Ultra-Sensitive High-Resolution Profiling of Anti-SARS-CoV-2 Antibodies for Detecting Early Seroconversion in COVID-19 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277013
79351897,7277012,1597833402,Disruption of the CCL5/RANTES-CCR5 Pathway Restores Immune Homeostasis and Reduces Plasma Viral Load in Critical COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277012
99cca3a3,7277010,1597833402,Epigenetic dysregulation of ACE2 and interferon-regulated genes might suggest increased COVID-19 susceptibility and severity in lupus patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277010
